emp_id,off_cde,rated_year,rating
102690,CAL,2021,9
102690,CAL,2022,8.5
102691,NYC,2018,6
102691,NYC,2019,8
102691,NYC,2020,7.5
102691,NYC,2021,7
102691,NYC,2022,7
102692,NYC,2018,6.5
102692,NYC,2019,6.5
102692,NYC,2020,7.5
102692,NYC,2021,6.5
102692,NYC,2022,6
102693,BOS,2018,6.5
102693,BOS,2019,7.5
102693,BOS,2020,6.5
102693,BOS,2021,8
102693,BOS,2022,6
102694,MKM,2018,9.5
102694,MKM,2019,10
102694,MKM,2020,9
102694,MKM,2021,8.5
102694,MKM,2022,10
102695,MKM,2018,9.5
102695,MKM,2019,9.5
102695,MKM,2020,6.5
102695,MKM,2021,10
102695,MKM,2022,9.5
102696,CAL,2018,8.5
102696,CAL,2019,8.5
102696,CAL,2020,8.5
102696,CAL,2021,9.5
102696,CAL,2022,9
102697,NYC,2018,7
102697,NYC,2019,6.5
102697,NYC,2020,6.5
102697,NYC,2021,7
102697,NYC,2022,7
102698,CAL,2018,10
102698,CAL,2019,9
102698,CAL,2020,8.5
102698,CAL,2021,9
102698,CAL,2022,9.5
102699,BOS,2018,8
102699,BOS,2019,7.5
102699,BOS,2020,7.5
102699,BOS,2021,7.5
102699,BOS,2022,7
102700,TOR,2018,9.5
102700,TOR,2019,9
102700,TOR,2020,8
102700,TOR,2021,8
102700,TOR,2022,8.5
102701,VAN,2018,9
102701,VAN,2019,10
102701,VAN,2020,7
102701,VAN,2021,8.5
102701,VAN,2022,8.5
102702,OTT,2018,9
102702,OTT,2019,9
102702,OTT,2020,6.5
102702,OTT,2021,9
102702,OTT,2022,10
102703,VAN,2018,10
102703,VAN,2019,9.5
102703,VAN,2020,9
102703,VAN,2021,8.5
102703,VAN,2022,9
102704,TOR,2018,8
102704,TOR,2019,9.5
102704,TOR,2020,7.5
102704,TOR,2021,8.5
102704,TOR,2022,9
102705,MKM,2018,8.5
102705,MKM,2019,9
102705,MKM,2020,7.5
102705,MKM,2021,8
102705,MKM,2022,8.5
102706,VAN,2018,10
102706,VAN,2019,8.5
102706,VAN,2020,8
102706,VAN,2021,9.5
102706,VAN,2022,9.5
102707,TOR,2018,9.5
102707,TOR,2019,8.5
102707,TOR,2020,8.5
102707,TOR,2021,8
102707,TOR,2022,8.5
102708,NYC,2018,6
102708,NYC,2019,6.5
102708,NYC,2020,7.5
102708,NYC,2021,6.5
102708,NYC,2022,8
102709,NYC,2018,7.5
102709,NYC,2019,7.5
102709,NYC,2020,6.5
102709,NYC,2021,6.5
102709,NYC,2022,7
102710,CAL,2018,10
102710,CAL,2019,9
102710,CAL,2020,8.5
102710,CAL,2021,8.5
102710,CAL,2022,9
102711,NYC,2018,7.5
102711,NYC,2019,8
102711,NYC,2020,7
102711,NYC,2021,7
102711,NYC,2022,6.5
102712,MKM,2018,9
102712,MKM,2019,9.5
102712,MKM,2020,7
102712,MKM,2021,10
102712,MKM,2022,10
102713,PHL,2018,10
102713,PHL,2019,9
102713,PHL,2020,7
102713,PHL,2021,8.5
102713,PHL,2022,8
102714,NYC,2018,6.5
102714,NYC,2019,7.5
102714,NYC,2020,6
102714,NYC,2021,7
102714,NYC,2022,6.5
102715,PHL,2018,8.5
102715,PHL,2019,8.5
102715,PHL,2020,9.5
102715,PHL,2021,8.5
102716,VAN,2018,10
102716,VAN,2019,8.5
102716,VAN,2020,7.5
102716,VAN,2021,10
102716,VAN,2022,9.5
102717,VAN,2018,9.5
102717,VAN,2019,9
102717,VAN,2020,7.5
102717,VAN,2021,8.5
102717,VAN,2022,8.5
102718,BOS,2018,6
102718,BOS,2019,7.5
102718,BOS,2020,7
102718,BOS,2021,6
102718,BOS,2022,6.5
102719,OTT,2018,8
102719,OTT,2019,10
102719,OTT,2020,7
102719,OTT,2021,9.5
102719,OTT,2022,9.5
102720,PHL,2018,9.5
102720,PHL,2019,9
102720,PHL,2020,9.5
102720,PHL,2021,8.5
102720,PHL,2022,9
102721,PHL,2018,9.5
102721,PHL,2019,9.5
102721,PHL,2020,7.5
102721,PHL,2021,9.5
102721,PHL,2022,8.5
102722,OTT,2018,9
102722,OTT,2019,9.5
102722,OTT,2020,9
102722,OTT,2021,9.5
102722,OTT,2022,9
102723,OTT,2018,10
102723,OTT,2019,9
102723,OTT,2020,7
102723,OTT,2021,9.5
102723,OTT,2022,8.5
102724,BOS,2018,7
102724,BOS,2019,6.5
102724,BOS,2020,7.5
102724,BOS,2021,7.5
102724,BOS,2022,6
102725,CAL,2018,9.5
102725,CAL,2019,9
102725,CAL,2020,8
102725,CAL,2021,9
102725,CAL,2022,9.5
102726,TOR,2018,8
102726,TOR,2019,10
102726,TOR,2020,7
102726,TOR,2021,9
102726,TOR,2022,8.5
102727,OTT,2018,8.5
102727,OTT,2019,8.5
102727,OTT,2020,7.5
102727,OTT,2021,8
102727,OTT,2022,9
102728,CAL,2018,9.5
102728,CAL,2019,10
102728,CAL,2020,9
102728,CAL,2021,10
102728,CAL,2022,9.5
102729,MKM,2018,8.5
102729,MKM,2019,10
102729,MKM,2020,8
102729,MKM,2021,8.5
102729,MKM,2022,8
102730,VAN,2018,9.5
102730,VAN,2019,8
102730,VAN,2020,8.5
102730,VAN,2021,9
102730,VAN,2022,9
102731,NYC,2018,6.5
102731,NYC,2019,6.5
102731,NYC,2020,6
102731,NYC,2021,6.5
102731,NYC,2022,7.5
102732,CAL,2018,9
102732,CAL,2019,9.5
102732,CAL,2020,7
102732,CAL,2021,8.5
102732,CAL,2022,10
102733,TOR,2018,8.5
102733,TOR,2019,9.5
102733,TOR,2020,7
102733,TOR,2021,8
102733,TOR,2022,9.5
102734,OTT,2018,8
102734,OTT,2019,9
102734,OTT,2020,8.5
102734,OTT,2021,9.5
102734,OTT,2022,9.5
102735,OTT,2018,8.5
102735,OTT,2019,9
102735,OTT,2020,6.5
102735,OTT,2021,9
102735,OTT,2022,8.5
102736,OTT,2018,9.5
102736,OTT,2019,8
102736,OTT,2020,9
102736,OTT,2021,9.5
102736,OTT,2022,9
102737,MKM,2018,9.5
102737,MKM,2019,8
102737,MKM,2020,9
102737,MKM,2021,10
102737,MKM,2022,8
102738,TOR,2018,9
102738,TOR,2019,8.5
102738,TOR,2020,8.5
102738,TOR,2021,8
102738,TOR,2022,8.5
102739,NYC,2018,6.5
102739,NYC,2019,6.5
102739,NYC,2020,8
102739,NYC,2021,8
102739,NYC,2022,7
102740,CAL,2018,9.5
102740,CAL,2019,9.5
102740,CAL,2020,6.5
102740,CAL,2021,10
102740,CAL,2022,9.5
102741,MKM,2018,8.5
102741,MKM,2019,9
102741,MKM,2020,8.5
102741,MKM,2021,8.5
102741,MKM,2022,8
102742,NYC,2018,7
102742,NYC,2019,7.5
102742,NYC,2020,7.5
102742,NYC,2021,6.5
102742,NYC,2022,7.5
102743,PHL,2018,8.5
102743,PHL,2019,9.5
102743,PHL,2020,7.5
102743,PHL,2021,9
102743,PHL,2022,8
102744,VAN,2018,9.5
102744,VAN,2019,8.5
102744,VAN,2020,7.5
102744,VAN,2021,9.5
102744,VAN,2022,8.5
102745,OTT,2018,9
102745,OTT,2019,9.5
102745,OTT,2020,7
102745,OTT,2021,9.5
102745,OTT,2022,9
102746,PHL,2018,9.5
102746,PHL,2019,8.5
102746,PHL,2020,7
102746,PHL,2021,9
102746,PHL,2022,8.5
102747,MKM,2018,8.5
102747,MKM,2019,9.5
102747,MKM,2020,8
102747,MKM,2021,9
102747,MKM,2022,8.5
102748,BOS,2018,7.5
102748,BOS,2019,8
102748,BOS,2020,6.5
102748,BOS,2021,7.5
102748,BOS,2022,8
102749,MKM,2018,8
102749,MKM,2019,9.5
102749,MKM,2020,9
102749,MKM,2021,10
102749,MKM,2022,9.5
102750,VAN,2018,9
102750,VAN,2019,8.5
102750,VAN,2020,7.5
102750,VAN,2021,8.5
102750,VAN,2022,10
102751,MKM,2018,8
102751,MKM,2019,9
102751,MKM,2020,7
102751,MKM,2021,9.5
102751,MKM,2022,9
102752,BOS,2018,7
102752,BOS,2019,6
102752,BOS,2020,7
102752,BOS,2021,6.5
102752,BOS,2022,7
102753,BOS,2018,7
102753,BOS,2019,7.5
102753,BOS,2020,6.5
102753,BOS,2021,6.5
102753,BOS,2022,7.5
102754,NYC,2018,6.5
102754,NYC,2019,7.5
102754,NYC,2020,7
102754,NYC,2021,7
102754,NYC,2022,6
102755,BOS,2018,7.5
102755,BOS,2019,8
102755,BOS,2020,7.5
102755,BOS,2021,7.5
102755,BOS,2022,6
102756,VAN,2018,10
102756,VAN,2019,9
102756,VAN,2020,9.5
102756,VAN,2021,9
102756,VAN,2022,9.5
102757,PHL,2018,9.5
102757,PHL,2019,9.5
102757,PHL,2020,8
102757,PHL,2021,8.5
102757,PHL,2022,9.5
102758,CAL,2018,9
102758,CAL,2019,8
102758,CAL,2020,8
102758,CAL,2021,9.5
102758,CAL,2022,8
102759,BOS,2018,6.5
102759,BOS,2019,8
102759,BOS,2020,6.5
102759,BOS,2021,8
102759,BOS,2022,7.5
102760,VAN,2018,9.5
102760,VAN,2019,9.5
102760,VAN,2020,9.5
102760,VAN,2021,9
102760,VAN,2022,8.5
102761,VAN,2018,8
102761,VAN,2019,8
102761,VAN,2020,9
102761,VAN,2021,9
102761,VAN,2022,8.5
102762,MKM,2018,9
102762,MKM,2019,8.5
102762,MKM,2020,8
102762,MKM,2021,10
102762,MKM,2022,9.5
102763,VAN,2018,8.5
102763,VAN,2019,10
102763,VAN,2020,7
102763,VAN,2021,9
102763,VAN,2022,8.5
102764,PHL,2018,8.5
102764,PHL,2019,10
102764,PHL,2020,9
102764,PHL,2021,8
102764,PHL,2022,8.5
102765,NYC,2018,6
102765,NYC,2019,6
102765,NYC,2020,7.5
102765,NYC,2021,6.5
102765,NYC,2022,8
102766,MKM,2018,8
102766,MKM,2019,8.5
102766,MKM,2020,8
102766,MKM,2021,10
102766,MKM,2022,9.5
102767,VAN,2018,8.5
102767,VAN,2019,8
102767,VAN,2020,8
102767,VAN,2021,8.5
102767,VAN,2022,8.5
102768,CAL,2018,9.5
102768,CAL,2019,9.5
102768,CAL,2020,9.5
102768,CAL,2021,8
102768,CAL,2022,9.5
102769,CAL,2018,8.5
102769,CAL,2019,9
102769,CAL,2020,8
102769,CAL,2021,9.5
102769,CAL,2022,9
102770,BOS,2018,6
102770,BOS,2019,7
102770,BOS,2020,6.5
102770,BOS,2021,6.5
102770,BOS,2022,7.5
102771,NYC,2018,6.5
102771,NYC,2019,8
102771,NYC,2020,7.5
102771,NYC,2021,6
102771,NYC,2022,7
102772,OTT,2018,9
102772,OTT,2019,9.5
102772,OTT,2020,6.5
102772,OTT,2021,8.5
102772,OTT,2022,9
102773,MKM,2018,8.5
102773,MKM,2019,9
102773,MKM,2020,8.5
102773,MKM,2021,8.5
102773,MKM,2022,8
102774,VAN,2018,9
102774,VAN,2019,9
102774,VAN,2020,7.5
102774,VAN,2021,8.5
102774,VAN,2022,9.5
102775,MKM,2018,8
102775,MKM,2019,8.5
102775,MKM,2020,9
102775,MKM,2021,8.5
102775,MKM,2022,9.5
102776,NYC,2018,6.5
102776,NYC,2019,7.5
102776,NYC,2020,6
102776,NYC,2021,7.5
102776,NYC,2022,6
102777,PHL,2018,9.5
102777,PHL,2019,9
102777,PHL,2020,8.5
102777,PHL,2021,9.5
102777,PHL,2022,9
102778,OTT,2018,8.5
102778,OTT,2019,8.5
102778,OTT,2020,9
102778,OTT,2021,9.5
102778,OTT,2022,9
102779,NYC,2018,7.5
102779,NYC,2019,7
102779,NYC,2020,6.5
102779,NYC,2021,8
102779,NYC,2022,7
102780,OTT,2018,8.5
102780,OTT,2019,9.5
102780,OTT,2020,6.5
102780,OTT,2021,8
102780,OTT,2022,8.5
102781,OTT,2018,9
102781,OTT,2019,9.5
102781,OTT,2020,7.5
102781,OTT,2021,9.5
102781,OTT,2022,8.5
102782,PHL,2018,10
102782,PHL,2019,9.5
102782,PHL,2020,7
102782,PHL,2021,9
102782,PHL,2022,9
102783,NYC,2018,6.5
102783,NYC,2019,7.5
102783,NYC,2020,8
102783,NYC,2021,7
102783,NYC,2022,6.5
102784,BOS,2018,7.5
102784,BOS,2019,8
102784,BOS,2020,7.5
102784,BOS,2021,8
102784,BOS,2022,6.5
102785,CAL,2018,9.5
102785,CAL,2019,8
102785,CAL,2020,8
102785,CAL,2021,9
102785,CAL,2022,8.5
102786,BOS,2018,7.5
102786,BOS,2019,7.5
102786,BOS,2020,6.5
102786,BOS,2021,7.5
102786,BOS,2022,8
102787,BOS,2018,7
102787,BOS,2019,6.5
102787,BOS,2020,6.5
102787,BOS,2021,8
102787,BOS,2022,6
102788,VAN,2018,8
102788,VAN,2019,8
102788,VAN,2020,8.5
102788,VAN,2021,8.5
102788,VAN,2022,9
102789,OTT,2018,8.5
102789,OTT,2019,8.5
102789,OTT,2020,8.5
102789,OTT,2021,9
102789,OTT,2022,9
102790,PHL,2018,9
102790,PHL,2019,8.5
102790,PHL,2020,7.5
102790,PHL,2021,8.5
102790,PHL,2022,9
102791,NYC,2018,7.5
102791,NYC,2019,7
102791,NYC,2020,6.5
102791,NYC,2021,8
102791,NYC,2022,6
102792,PHL,2018,8.5
102792,PHL,2019,8
102792,PHL,2020,8.5
102792,PHL,2021,10
102792,PHL,2022,8.5
102793,NYC,2018,7
102793,NYC,2019,6
102793,NYC,2020,6.5
102793,NYC,2021,7.5
102793,NYC,2022,7.5
102794,PHL,2018,9.5
102794,PHL,2019,9.5
102794,PHL,2020,7
102794,PHL,2021,10
102794,PHL,2022,10
102795,CAL,2018,9
102795,CAL,2019,8.5
102795,CAL,2020,8.5
102795,CAL,2021,10
102795,CAL,2022,8.5
102796,CAL,2018,10
102796,CAL,2019,8
102796,CAL,2020,9
102796,CAL,2021,9.5
102796,CAL,2022,9
102797,CAL,2018,8.5
102797,CAL,2019,9
102797,CAL,2020,8
102797,CAL,2021,8
102797,CAL,2022,9
102798,CAL,2018,9
102798,CAL,2019,9.5
102798,CAL,2020,7.5
102798,CAL,2021,9
102798,CAL,2022,9.5
102799,MKM,2018,8
102799,MKM,2019,9
102799,MKM,2020,9
102799,MKM,2021,9.5
102799,MKM,2022,8.5
102800,MKM,2018,9
102800,MKM,2019,8.5
102800,MKM,2020,8.5
102800,MKM,2021,9
102800,MKM,2022,8
102801,OTT,2018,9.5
102801,OTT,2019,9.5
102801,OTT,2020,7
102801,OTT,2021,9
102801,OTT,2022,8
102802,OTT,2018,8.5
102802,OTT,2019,8.5
102802,OTT,2020,8.5
102802,OTT,2021,9.5
102802,OTT,2022,10
102803,NYC,2018,7
102803,NYC,2019,6.5
102803,NYC,2020,7
102803,NYC,2021,8
102803,NYC,2022,6
102804,CAL,2018,9
102804,CAL,2019,8.5
102804,CAL,2020,9
102804,CAL,2021,8.5
102804,CAL,2022,9
102805,PHL,2018,9
102805,PHL,2019,9
102805,PHL,2020,7
102805,PHL,2021,10
102805,PHL,2022,8.5
102806,VAN,2018,10
102806,VAN,2019,8
102806,VAN,2020,9
102806,VAN,2021,8.5
102806,VAN,2022,9.5
102807,TOR,2018,9.5
102807,TOR,2019,9.5
102807,TOR,2020,7.5
102807,TOR,2021,9.5
102807,TOR,2022,9.5
102808,PHL,2018,9.5
102808,PHL,2019,9
102808,PHL,2020,7.5
102808,PHL,2021,8.5
102808,PHL,2022,8.5
102809,MKM,2018,9.5
102809,MKM,2019,8
102809,MKM,2020,9.5
102809,MKM,2021,9.5
102809,MKM,2022,9
102810,BOS,2018,7.5
102810,BOS,2019,8
102810,BOS,2020,7
102810,BOS,2021,8
102810,BOS,2022,7.5
102811,OTT,2018,8
102811,OTT,2019,9.5
102811,OTT,2020,6.5
102811,OTT,2021,9
102811,OTT,2022,9
102812,PHL,2018,9
102812,PHL,2019,9.5
102812,PHL,2020,7.5
102812,PHL,2021,8.5
102812,PHL,2022,9
102813,CAL,2018,9.5
102813,CAL,2019,9.5
102813,CAL,2020,8.5
102813,CAL,2021,9.5
102813,CAL,2022,9
102814,OTT,2018,9.5
102814,OTT,2019,9.5
102814,OTT,2020,7
102814,OTT,2021,10
102814,OTT,2022,8.5
102815,PHL,2018,9
102815,PHL,2019,8.5
102815,PHL,2020,9
102815,PHL,2021,9
102815,PHL,2022,8
102816,NYC,2018,7
102816,NYC,2019,6
102816,NYC,2020,6.5
102816,NYC,2021,6
102816,NYC,2022,7
102817,MKM,2018,9
102817,MKM,2019,8.5
102817,MKM,2020,7
102817,MKM,2021,8.5
102817,MKM,2022,8
102818,MKM,2018,8.5
102818,MKM,2019,9.5
102818,MKM,2020,8
102818,MKM,2021,9.5
102818,MKM,2022,10
102819,BOS,2018,7.5
102819,BOS,2019,7
102819,BOS,2020,6.5
102819,BOS,2021,8
102819,BOS,2022,6.5
102820,OTT,2018,10
102820,OTT,2019,9.5
102820,OTT,2020,8.5
102820,OTT,2021,8
102820,OTT,2022,9
102821,PHL,2018,8.5
102821,PHL,2019,9.5
102821,PHL,2020,7
102821,PHL,2021,9
102821,PHL,2022,9
102822,MKM,2018,9
102822,MKM,2019,8
102822,MKM,2020,8
102822,MKM,2021,9
102822,MKM,2022,8
102823,PHL,2018,9.5
102823,PHL,2019,9
102823,PHL,2020,9
102823,PHL,2021,8.5
102823,PHL,2022,8
102824,MKM,2018,9.5
102824,MKM,2019,9
102824,MKM,2020,7.5
102824,MKM,2021,10
102824,MKM,2022,9.5
102825,TOR,2018,8
102825,TOR,2019,9
102825,TOR,2020,8
102825,TOR,2021,9.5
102825,TOR,2022,9.5
102826,BOS,2018,8
102826,BOS,2019,6.5
102826,BOS,2020,8
102826,BOS,2021,6.5
102826,BOS,2022,7
102827,BOS,2018,7
102827,BOS,2019,7.5
102827,BOS,2020,7
102827,BOS,2021,6.5
102827,BOS,2022,7
102828,BOS,2018,8
102828,BOS,2019,6
102828,BOS,2020,8
102828,BOS,2021,7.5
102828,BOS,2022,6.5
102829,NYC,2018,7.5
102829,NYC,2019,7
102829,NYC,2020,8
102829,NYC,2021,6.5
102829,NYC,2022,7
102830,OTT,2018,8
102830,OTT,2019,8.5
102830,OTT,2020,9
102830,OTT,2021,9
102830,OTT,2022,8.5
102831,BOS,2018,7
102831,BOS,2019,7.5
102831,BOS,2020,6.5
102831,BOS,2021,7
102831,BOS,2022,7
102832,TOR,2018,8.5
102832,TOR,2019,8.5
102832,TOR,2020,7.5
102832,TOR,2021,8.5
102832,TOR,2022,9
102833,TOR,2018,9.5
102833,TOR,2019,9
102833,TOR,2020,8.5
102833,TOR,2021,9
102833,TOR,2022,9.5
102834,BOS,2018,7
102834,BOS,2019,6
102834,BOS,2020,7
102834,BOS,2021,7
102834,BOS,2022,7.5
102835,MKM,2018,9
102835,MKM,2019,9.5
102835,MKM,2020,7.5
102835,MKM,2021,9.5
102835,MKM,2022,8
102836,PHL,2018,9.5
102836,PHL,2019,8.5
102836,PHL,2020,8.5
102836,PHL,2021,8.5
102836,PHL,2022,9.5
102837,VAN,2018,10
102837,VAN,2019,9.5
102837,VAN,2020,8
102837,VAN,2021,9.5
102837,VAN,2022,9
102838,BOS,2018,7
102838,BOS,2019,6
102838,BOS,2020,8
102838,BOS,2021,7.5
102838,BOS,2022,6.5
102839,VAN,2018,10
102839,VAN,2019,9.5
102839,VAN,2020,6.5
102839,VAN,2021,9.5
102839,VAN,2022,9.5
102840,CAL,2018,8.5
102840,CAL,2019,9
102840,CAL,2020,6.5
102840,CAL,2021,10
102840,CAL,2022,8.5
102841,CAL,2018,8
102841,CAL,2019,9
102841,CAL,2020,9
102841,CAL,2021,9
102841,CAL,2022,10
102842,TOR,2018,8
102842,TOR,2019,9
102842,TOR,2020,9
102842,TOR,2021,9.5
102842,TOR,2022,8
102843,TOR,2018,9
102843,TOR,2019,9.5
102843,TOR,2020,7
102843,TOR,2021,8.5
102843,TOR,2022,9.5
102844,NYC,2018,6
102844,NYC,2019,7
102844,NYC,2020,6.5
102844,NYC,2021,7
102844,NYC,2022,6.5
102845,PHL,2018,9.5
102845,PHL,2019,9.5
102845,PHL,2020,8.5
102845,PHL,2021,9
102845,PHL,2022,8.5
102846,VAN,2018,8
102846,VAN,2019,8
102846,VAN,2020,8
102846,VAN,2021,9.5
102846,VAN,2022,9
102847,NYC,2018,7.5
102847,NYC,2019,6
102847,NYC,2020,7.5
102847,NYC,2021,8
102847,NYC,2022,7.5
102848,TOR,2018,8
102848,TOR,2019,9
102848,TOR,2020,9
102848,TOR,2021,9
102848,TOR,2022,8.5
102849,MKM,2018,8
102849,MKM,2019,9
102849,MKM,2020,7.5
102849,MKM,2021,9
102849,MKM,2022,9
102850,BOS,2018,8
102850,BOS,2019,7
102850,BOS,2020,8
102850,BOS,2021,7.5
102850,BOS,2022,7.5
102851,NYC,2018,7
102851,NYC,2019,6
102851,NYC,2020,7
102851,NYC,2021,6.5
102851,NYC,2022,7
102852,OTT,2018,9.5
102852,OTT,2019,9
102852,OTT,2020,6.5
102852,OTT,2021,9.5
102852,OTT,2022,8
102853,CAL,2018,9
102853,CAL,2019,10
102853,CAL,2020,7.5
102853,CAL,2021,9.5
102853,CAL,2022,10
102854,NYC,2018,7
102854,NYC,2019,6.5
102854,NYC,2020,6.5
102854,NYC,2021,7.5
102854,NYC,2022,6
102855,PHL,2018,9.5
102855,PHL,2019,8
102855,PHL,2020,7
102855,PHL,2021,9
102855,PHL,2022,8.5
102856,VAN,2018,8
102856,VAN,2019,9.5
102856,VAN,2020,9.5
102856,VAN,2021,9
102856,VAN,2022,9.5
102857,VAN,2018,10
102857,VAN,2019,9
102857,VAN,2020,7
102857,VAN,2021,9
102857,VAN,2022,9
102858,NYC,2018,7
102858,NYC,2019,8
102858,NYC,2020,6.5
102858,NYC,2021,6
102858,NYC,2022,7
102859,TOR,2018,8
102859,TOR,2019,9
102859,TOR,2020,7
102859,TOR,2021,9
102859,TOR,2022,9
102860,TOR,2018,9
102860,TOR,2019,9
102860,TOR,2020,8
102860,TOR,2021,9.5
102860,TOR,2022,9
102861,TOR,2018,8
102861,TOR,2019,8.5
102861,TOR,2020,9
102861,TOR,2021,9.5
102861,TOR,2022,9.5
102862,VAN,2018,9
102862,VAN,2019,8.5
102862,VAN,2020,8
102862,VAN,2021,9.5
102862,VAN,2022,8.5
102863,OTT,2018,10
102863,OTT,2019,8.5
102863,OTT,2020,9
102863,OTT,2021,10
102863,OTT,2022,8.5
102864,PHL,2018,10
102864,PHL,2019,10
102864,PHL,2020,8
102864,PHL,2021,8.5
102864,PHL,2022,9.5
102865,BOS,2018,7
102865,BOS,2019,8
102865,BOS,2020,7.5
102865,BOS,2021,7
102865,BOS,2022,7
102866,OTT,2018,8.5
102866,OTT,2019,9.5
102866,OTT,2020,7.5
102866,OTT,2021,9
102866,OTT,2022,8.5
102867,OTT,2018,8
102867,OTT,2019,9.5
102867,OTT,2020,7.5
102867,OTT,2021,9
102867,OTT,2022,9
102868,NYC,2018,6.5
102868,NYC,2019,8
102868,NYC,2020,7
102868,NYC,2021,6
102868,NYC,2022,6.5
102869,BOS,2018,6.5
102869,BOS,2019,7
102869,BOS,2020,7.5
102869,BOS,2021,8
102869,BOS,2022,6
102870,OTT,2018,9
102870,OTT,2019,10
102870,OTT,2020,8.5
102870,OTT,2021,8.5
102870,OTT,2022,9
102871,TOR,2018,8
102871,TOR,2019,9
102871,TOR,2020,8.5
102871,TOR,2021,8
102871,TOR,2022,9
102872,CAL,2018,9.5
102872,CAL,2019,9.5
102872,CAL,2020,7.5
102872,CAL,2021,9.5
102872,CAL,2022,9
102873,CAL,2018,9.5
102873,CAL,2019,9
102873,CAL,2020,6.5
102873,CAL,2021,9
102873,CAL,2022,10
102874,OTT,2018,9.5
102874,OTT,2019,10
102874,OTT,2020,7
102874,OTT,2021,8.5
102874,OTT,2022,8.5
102875,BOS,2018,7
102875,BOS,2019,7
102875,BOS,2020,8
102875,BOS,2021,7
102875,BOS,2022,7.5
102876,BOS,2018,6.5
102876,BOS,2019,6.5
102876,BOS,2020,8
102876,BOS,2021,7.5
102876,BOS,2022,7.5
102877,NYC,2018,8
102877,NYC,2019,7.5
102877,NYC,2020,6.5
102877,NYC,2021,8
102877,NYC,2022,8
102878,PHL,2018,8.5
102878,PHL,2019,9.5
102878,PHL,2020,9
102878,PHL,2021,9
102878,PHL,2022,9.5
102879,BOS,2018,7
102879,BOS,2019,7
102879,BOS,2020,7
102879,BOS,2021,7
102879,BOS,2022,7
102880,MKM,2018,10
102880,MKM,2019,8.5
102880,MKM,2020,7
102880,MKM,2021,8
102880,MKM,2022,8
102881,OTT,2018,8.5
102881,OTT,2019,8.5
102881,OTT,2020,6.5
102881,OTT,2021,8.5
102881,OTT,2022,10
102882,PHL,2018,9
102882,PHL,2019,8.5
102882,PHL,2020,9.5
102882,PHL,2021,9
102882,PHL,2022,9
102883,MKM,2018,9.5
102883,MKM,2019,9
102883,MKM,2020,9.5
102883,MKM,2021,9.5
102883,MKM,2022,9
102884,MKM,2018,8.5
102884,MKM,2019,8
102884,MKM,2020,7
102884,MKM,2021,9
102884,MKM,2022,9.5
102885,MKM,2018,9
102885,MKM,2019,9
102885,MKM,2020,9.5
102885,MKM,2021,8
102885,MKM,2022,10
102886,VAN,2018,9.5
102886,VAN,2019,9.5
102886,VAN,2020,9
102886,VAN,2021,8
102886,VAN,2022,9.5
102887,VAN,2018,10
102887,VAN,2019,9
102887,VAN,2020,8.5
102887,VAN,2021,9.5
102887,VAN,2022,9.5
102888,NYC,2018,7
102888,NYC,2019,7.5
102888,NYC,2020,7.5
102888,NYC,2021,6
102888,NYC,2022,8
102889,BOS,2018,6.5
102889,BOS,2019,6.5
102889,BOS,2020,6.5
102889,BOS,2021,8
102889,BOS,2022,7
102890,TOR,2018,9.5
102890,TOR,2019,9
102890,TOR,2020,7.5
102890,TOR,2021,8.5
102890,TOR,2022,9.5
102891,TOR,2018,9
102891,TOR,2019,9
102891,TOR,2020,8.5
102891,TOR,2021,8
102891,TOR,2022,8.5
102892,NYC,2018,7
102892,NYC,2019,7
102892,NYC,2020,7
102892,NYC,2021,6.5
102892,NYC,2022,6.5
102893,CAL,2018,9.5
102893,CAL,2019,8.5
102893,CAL,2020,8
102893,CAL,2021,8.5
102893,CAL,2022,9.5
102894,OTT,2018,9.5
102894,OTT,2019,8
102894,OTT,2020,7
102894,OTT,2021,9
102894,OTT,2022,9
102895,CAL,2018,9.5
102895,CAL,2019,8.5
102895,CAL,2020,7.5
102895,CAL,2021,8
102895,CAL,2022,8.5
102896,OTT,2018,9.5
102896,OTT,2019,9.5
102896,OTT,2020,9
102896,OTT,2021,9
102896,OTT,2022,8
102897,MKM,2018,9.5
102897,MKM,2019,9
102897,MKM,2020,8.5
102897,MKM,2021,9.5
102897,MKM,2022,10
102898,NYC,2018,6.5
102898,NYC,2019,6
102898,NYC,2020,8
102898,NYC,2021,7.5
102898,NYC,2022,7
102899,NYC,2018,7.5
102899,NYC,2019,7
102899,NYC,2020,7.5
102899,NYC,2021,7.5
102899,NYC,2022,7
102900,CAL,2018,9.5
102900,CAL,2019,10
102900,CAL,2020,8.5
102900,CAL,2021,9
102900,CAL,2022,8.5
102901,OTT,2018,9
102901,OTT,2019,9
102901,OTT,2020,9.5
102901,OTT,2021,10
102901,OTT,2022,9
102902,VAN,2018,8
102902,VAN,2019,9
102902,VAN,2020,8
102902,VAN,2021,9.5
102902,VAN,2022,9
102903,TOR,2018,10
102903,TOR,2019,8.5
102903,TOR,2020,8
102903,TOR,2021,9
102903,TOR,2022,8.5
102904,CAL,2018,8.5
102904,CAL,2019,9.5
102904,CAL,2020,9.5
102904,CAL,2021,8
102904,CAL,2022,9
102905,BOS,2018,6
102905,BOS,2019,7.5
102905,BOS,2020,7
102905,BOS,2021,7
102905,BOS,2022,7.5
102906,BOS,2018,7
