EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated
100552,2014,39,Travel_Rarely,119,Sales,15,Bachelors,1,1975,2,Male,77,3,1,Single,13341,25098,0,Y,No,12,3,1,80,0,21,3,3,8,3,4,4,No,,,,BOS,L4
100553,2014,38,Travel_Rarely,311,Sales,1,Doctorate,1,1086,1,Male,74,2,3,Divorced,11768,13899,6,Y,No,11,5,3,80,2,19,3,2,6,2,4,2,Yes,2020,reallocation out of the area,Voluntary,OTT,L3
100554,2014,44,Travel_Rarely,1099,Sales,5,Masters,1,1267,2,Male,88,3,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,8,4,2,4,No,,,,BOS,L5
100555,2014,43,Travel_Frequently,1259,Delivery,6,Masters,1,386,1,Male,92,2,1,Married,5209,20237,1,Y,No,17,3,1,80,1,22,2,2,8,3,3,4,No,,,,MKM,L2
100556,2014,47,Travel_Rarely,256,Corporate Functions,3,Masters,1,891,3,Female,47,2,3,Divorced,13801,10451,7,Y,Yes,13,3,3,80,1,28,2,2,8,2,4,5,No,,,,OTT,L4
100557,2014,39,Travel_Frequently,1218,Product,1,Diploma,1,531,2,Male,52,3,3,Divorced,19197,8213,1,Y,Yes,14,3,3,80,1,21,3,3,8,3,1,3,No,,,,OTT,L5
100558,2014,40,Travel_Frequently,1273,Sales,6,Masters,1,338,1,Male,87,2,1,Married,5209,20151,1,Y,No,16,3,1,80,1,20,2,2,8,3,3,4,No,,,,MKM,L2
100559,2014,40,Non-Travel,326,Delivery,7,Bachelors,1,924,2,Male,54,1,3,Divorced,19841,20444,1,Y,No,20,3,1,80,1,21,2,3,8,5,3,3,No,,,,PHL,L5
100560,2014,40,Travel_Rarely,1366,Corporate Functions,12,Masters,1,107,2,Male,51,3,2,Married,19208,16321,1,Y,Yes,12,2,4,80,0,22,0,2,8,5,5,3,Yes,2022,Misconduct,Involuntary,BOS,L4
100561,2014,51,Travel_Rarely,821,Delivery,13,Masters,1,1142,3,Female,82,2,2,Married,13939,18208,1,Y,No,15,3,2,80,0,32,2,3,8,3,1,2,No,,,,CAL,L4
100562,2014,41,Travel_Rarely,280,Sales,3,Diploma,1,884,3,Male,57,1,3,Divorced,19580,19922,1,Y,Yes,16,3,2,80,1,21,3,3,8,4,2,4,No,,,,VAN,L5
100563,2014,41,Travel_Rarely,796,Sales,4,Doctorate,1,1815,3,Female,81,3,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,8,5,5,2,No,,,,TOR,L3
100564,2014,41,Travel_Rarely,1309,Corporate Functions,1,Diploma,1,338,1,Male,51,2,3,Married,19519,5908,0,Y,No,18,3,3,80,1,23,5,3,8,3,2,4,No,,,,MKM,L5
100565,2014,31,Travel_Frequently,164,Corporate Functions,25,Diploma,1,326,2,Male,36,3,3,Single,7555,24418,1,Y,Yes,21,4,3,80,2,10,3,2,4,2,1,3,Yes,2018,offered more money,Voluntary,MKM,L2
100566,2014,41,Travel_Rarely,744,HR,7,Bachelors,1,1632,1,Male,50,2,3,Divorced,19209,17414,3,Y,No,12,3,1,80,0,22,2,2,8,3,2,4,No,,,,TOR,L5
100567,2014,43,Travel_Rarely,978,Product,22,Doctorate,1,1677,3,Male,45,2,2,Single,16638,17183,1,Y,No,13,3,3,80,0,21,2,3,8,3,3,3,No,,,,OTT,L4
100568,2014,40,Travel_Rarely,302,Marketing,6,Diploma,1,601,2,Female,75,3,3,Single,13237,20364,7,Y,No,15,3,3,80,0,22,3,3,8,3,2,5,No,,,,OTT,L4
100569,2014,40,Travel_Rarely,1398,Delivery,2,Diploma,1,558,3,Female,79,3,3,Married,18041,13022,0,Y,No,14,3,4,80,0,21,2,3,8,6,1,5,No,,,,TOR,L5
100570,2014,40,Travel_Rarely,989,Sales,4,Bachelors,1,253,4,Female,46,3,3,Married,19033,6499,1,Y,No,14,3,2,80,1,21,2,3,8,3,4,4,No,,,,CAL,L5
100571,2014,47,Travel_Frequently,477,Delivery,11,Diploma,1,970,1,Male,56,3,1,Married,7619,22420,3,Y,No,11,3,2,80,1,24,3,2,8,3,1,3,No,,,,PHL,L2
100572,2014,41,Travel_Rarely,739,Marketing,16,Diploma,1,1261,1,Male,72,2,3,Married,8095,13802,1,Y,No,11,4,3,80,0,10,2,2,4,3,1,2,Yes,2018,long hours,Voluntary,PHL,L3
100573,2014,40,Travel_Frequently,542,HR,2,Diploma,1,323,2,Male,79,2,2,Married,13502,14050,2,Y,No,21,3,3,80,0,21,3,2,8,2,4,4,No,,,,NYC,L3
100574,2014,40,Travel_Rarely,767,Marketing,7,Diploma,1,811,3,Female,69,2,4,Single,12989,7204,0,Y,No,15,3,2,80,0,21,2,3,8,3,3,3,No,,,,NYC,L4
100575,2014,48,Travel_Rarely,122,Product,22,Doctorate,1,1892,3,Male,58,3,3,Divorced,17152,2467,3,Y,No,11,3,2,80,1,24,2,3,8,6,2,3,No,,,,PHL,L4
100576,2014,41,Travel_Rarely,312,Product,1,Masters,1,754,3,Male,59,2,3,Married,19192,19560,1,Y,Yes,12,3,2,80,1,22,2,3,8,3,1,4,No,,,,PHL,L5
100577,2014,55,Travel_Rarely,1262,Sales,19,Doctorate,1,1369,3,Female,70,3,2,Married,13512,18120,3,Y,No,11,3,1,80,1,33,0,3,8,5,5,4,No,,,,PHL,L4
100578,2014,42,Travel_Rarely,330,Product,2,Doctorate,1,2003,1,Male,55,3,3,Divorced,18870,17356,4,Y,No,11,3,1,80,0,24,2,2,8,3,2,5,No,,,,BOS,L5
100579,2014,53,Travel_Rarely,618,HR,17,Bachelors,1,274,2,Female,59,3,3,Single,13299,24228,1,Y,No,16,3,2,80,0,28,1,1,8,2,1,2,No,,,,BOS,L3
100580,2014,40,Travel_Frequently,559,Product,1,Doctorate,1,159,3,Male,76,2,2,Divorced,13589,14075,1,Y,No,21,3,3,80,0,22,3,2,8,1,4,4,No,,,,CAL,L4
100581,2014,34,Travel_Frequently,1251,Marketing,14,Diploma,1,739,2,Male,59,2,3,Single,13516,24555,7,Y,No,11,4,3,80,0,16,2,3,4,2,3,3,Yes,2018,medical issues,Voluntary,BOS,L3
100582,2014,42,Travel_Rarely,594,HR,7,Masters,1,762,1,Male,69,3,3,Married,18507,16180,1,Y,No,13,3,1,80,1,24,4,2,8,3,5,3,No,,,,OTT,L5
100583,2014,42,Travel_Rarely,1038,Product,12,Diploma,1,618,3,Male,73,2,4,Single,13211,7334,0,Y,No,14,3,2,80,0,21,2,3,8,3,3,4,No,,,,OTT,L4
100584,2014,47,Travel_Rarely,1001,Marketing,4,Masters,1,1827,3,Female,92,2,2,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,8,4,5,4,No,,,,OTT,L3
100585,2014,41,Travel_Rarely,634,Sales,25,Masters,1,1834,1,Male,59,2,2,Married,13670,5469,0,Y,No,21,3,3,80,1,21,3,3,8,3,1,4,No,,,,TOR,L4
100586,2014,45,Non-Travel,1195,Marketing,2,Bachelors,1,264,1,Male,65,2,4,Married,16792,20462,9,Y,No,23,4,4,80,1,22,1,3,8,3,4,3,No,,,,OTT,L4
100587,2014,45,Travel_Rarely,750,Marketing,8,Bachelors,1,902,1,Male,59,3,2,Single,19450,3760,2,Y,No,15,3,2,80,0,23,2,3,8,5,1,4,No,,,,TOR,L5
100588,2014,41,Travel_Rarely,922,Marketing,11,Doctorate,1,1589,3,Female,40,2,3,Single,16499,17320,1,Y,No,18,3,3,80,0,21,2,3,8,3,3,3,No,,,,PHL,L4
100589,2014,41,Travel_Rarely,1058,Product,8,Diploma,1,1458,3,Male,33,3,2,Single,16670,16887,0,Y,No,16,3,3,80,0,21,3,3,8,3,1,3,No,,,,CAL,L4
100590,2014,50,Travel_Rarely,517,Marketing,4,Doctorate,1,1527,2,Male,67,2,4,Married,10140,15148,1,Y,No,14,2,1,80,1,31,2,3,8,3,1,3,Yes,2022,Misconduct,Involuntary,BOS,L3
100591,2014,40,Travel_Frequently,1395,Product,26,Bachelors,1,202,2,Female,54,3,2,Divorced,5605,8504,1,Y,No,11,3,1,80,1,20,2,3,8,3,1,5,No,,,,VAN,L2
100592,2014,40,Non-Travel,268,Sales,7,Doctorate,1,1005,2,Male,54,1,3,Divorced,19938,20326,1,Y,No,21,3,1,80,1,21,2,3,8,6,2,4,No,,,,TOR,L5
100593,2014,42,Travel_Rarely,773,HR,22,Masters,1,1558,3,Male,65,2,2,Single,16867,17202,2,Y,No,11,3,3,80,0,21,2,3,8,3,4,2,No,,,,BOS,L4
100594,2014,34,Travel_Rarely,890,Delivery,11,Bachelors,1,1566,3,Female,36,3,3,Divorced,4555,10401,3,Y,No,23,3,1,80,0,12,2,4,4,3,2,3,Yes,2018,maternity leave - did not return,Voluntary,PHL,L1
100595,2014,48,Travel_Rarely,1239,Marketing,9,Diploma,1,1815,3,Male,89,2,2,Married,19637,13536,3,Y,No,11,3,4,80,0,29,2,2,8,4,4,3,No,,,,CAL,L5
100596,2014,42,Travel_Frequently,216,Product,4,Bachelors,1,1177,1,Male,84,3,3,Single,12483,12666,6,Y,Yes,12,3,3,80,2,21,3,2,7,3,4,2,Yes,2021,reallocation out of the area,Voluntary,CAL,L4
100597,2014,47,Travel_Rarely,359,Marketing,2,Diploma,1,1443,1,Female,82,3,3,Married,17169,26703,3,Y,No,19,3,2,80,2,26,2,4,8,6,2,3,No,,,,NYC,L4
100598,2014,48,Travel_Rarely,519,Marketing,8,Doctorate,1,1138,2,Male,43,3,4,Married,5280,21402,3,Y,Yes,14,4,3,80,0,11,3,2,4,3,2,2,Yes,2018,retiring,Voluntary,MKM,L2
100599,2014,42,Travel_Rarely,1138,Delivery,11,Diploma,1,1425,3,Male,31,2,1,Single,16793,16644,0,Y,No,13,3,3,80,0,21,4,3,8,3,1,3,No,,,,BOS,L4
100600,2014,44,Travel_Rarely,200,Marketing,29,Masters,1,1225,4,Male,32,3,4,Single,4541,7744,1,Y,No,25,4,2,80,0,20,3,3,8,4,5,6,No,,,,PHL,L2
100601,2015,43,Travel_Frequently,1269,Delivery,5,Masters,1,408,1,Male,81,2,1,Married,5220,20144,1,Y,Yes,18,3,1,80,1,21,1,3,7,3,3,4,No,,,,MKM,L2
100602,2015,40,Travel_Rarely,442,Sales,1,Bachelors,1,905,4,Male,70,2,3,Married,12897,7080,1,Y,No,16,3,3,80,0,21,3,3,7,3,4,3,No,,,,PHL,L4
100603,2015,49,Travel_Rarely,1058,Corporate Functions,2,Diploma,1,1226,3,Female,76,3,2,Married,17398,23798,5,Y,No,18,3,1,80,0,31,2,3,7,5,3,4,No,,,,VAN,L4
100604,2015,40,Travel_Rarely,1140,HR,2,Masters,1,602,2,Female,91,3,1,Married,16650,5594,6,Y,No,15,3,2,80,0,21,2,3,7,6,4,3,No,,,,TOR,L4
100605,2015,55,Travel_Rarely,282,Delivery,2,Diploma,1,1336,4,Female,58,1,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,7,4,4,4,No,,,,MKM,L5
100606,2015,27,Travel_Rarely,135,Marketing,17,Bachelors,1,1405,4,Female,51,3,3,Single,2394,25681,1,Y,Yes,13,4,4,80,0,8,2,3,3,1,3,3,Yes,2018,maternity leave - did not return,Voluntary,CAL,L1
100607,2015,45,Travel_Rarely,1384,Product,19,Bachelors,1,383,2,Male,78,3,3,Married,13493,7502,0,Y,No,13,3,2,80,0,21,2,3,7,3,2,4,No,,,,TOR,L4
100608,2015,24,Travel_Rarely,439,Sales,14,Doctorate,1,664,2,Female,56,2,3,Single,2614,22670,0,Y,Yes,11,4,2,80,0,6,2,2,3,3,1,1,Yes,2018,maternity leave - did not return,Voluntary,PHL,L1
100609,2015,50,Non-Travel,145,Product,1,Bachelors,1,1040,4,Female,95,3,3,Married,6347,24920,0,Y,No,12,3,1,80,1,19,3,3,7,3,1,5,No,,,,NYC,L2
100610,2015,38,Travel_Rarely,354,Delivery,1,Doctorate,1,1070,1,Female,70,2,3,Married,11608,14040,6,Y,No,11,4,3,80,1,19,3,2,6,2,4,2,Yes,2021,maternity leave - did not return,Voluntary,NYC,L3
100611,2015,54,Non-Travel,1328,Sales,20,Diploma,1,261,1,Male,87,3,1,Single,7685,2395,5,Y,No,12,3,4,80,0,24,3,2,7,5,2,3,No,,,,NYC,L3
100612,2015,29,Travel_Frequently,205,Marketing,21,Masters,1,729,2,Male,54,3,4,Single,7605,23899,0,Y,Yes,18,5,2,80,1,9,2,2,4,2,2,3,Yes,2019,return to school,Voluntary,MKM,L3
100613,2015,46,Travel_Rarely,1365,Product,16,Diploma,1,959,2,Female,63,3,2,Married,5096,6767,1,Y,No,18,3,3,80,0,19,3,3,7,4,1,3,No,,,,NYC,L2
100614,2015,41,Travel_Frequently,553,Marketing,24,Bachelors,1,388,2,Female,77,3,2,Single,13521,14876,4,Y,Yes,13,3,3,80,0,22,1,3,7,2,2,3,No,,,,CAL,L3
100615,2015,40,Travel_Rarely,884,Sales,15,Doctorate,1,1628,1,Female,80,2,3,Married,10435,25800,1,Y,No,13,3,4,80,2,18,2,3,7,6,5,5,No,,,,NYC,L3
100616,2015,41,Travel_Frequently,346,Corporate Functions,22,Masters,1,1969,4,Male,36,2,3,Married,4332,14823,0,Y,No,12,3,3,80,0,19,2,3,7,3,1,3,No,,,,TOR,L2
100617,2015,31,Travel_Frequently,953,Delivery,7,Doctorate,1,1080,1,Female,44,2,1,Single,2661,7651,1,Y,Yes,15,4,1,80,1,8,1,3,3,2,3,3,Yes,2018,maternity leave - did not return,Voluntary,CAL,L1
100618,2015,41,Travel_Rarely,805,Corporate Functions,8,Doctorate,1,922,1,Male,63,3,3,Married,19398,3869,1,Y,No,16,3,2,80,0,21,2,3,7,6,1,4,No,,,,CAL,L5
100619,2015,41,Travel_Frequently,840,Corporate Functions,9,Bachelors,1,999,1,Male,64,3,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,7,6,1,4,No,,,,CAL,L5
100620,2015,45,Travel_Rarely,206,Product,18,Masters,1,1801,4,Male,62,2,4,Divorced,17011,2589,3,Y,No,11,3,2,80,1,21,2,2,7,6,2,3,No,,,,BOS,L4
100621,2015,53,Travel_Rarely,711,Sales,9,Bachelors,1,1319,2,Male,55,2,1,Single,9821,12071,6,Y,No,13,3,3,80,0,27,0,2,4,3,2,4,Yes,2019,long hours,Voluntary,PHL,L3
100622,2015,37,Non-Travel,361,Corporate Functions,17,Masters,1,1042,2,Male,63,2,3,Divorced,8813,24619,0,Y,No,18,3,1,80,0,19,3,2,7,3,1,3,No,,,,PHL,L2
100623,2015,32,Travel_Rarely,1166,Corporate Functions,21,Bachelors,1,1139,1,Female,72,2,1,Married,8522,12816,1,Y,No,11,3,1,80,0,10,2,2,4,3,1,3,Yes,2019,maternity leave - did not return,Voluntary,PHL,L3
100624,2015,42,Travel_Rarely,270,Sales,8,Doctorate,1,647,2,Female,74,3,3,Single,13398,20339,6,Y,No,15,3,3,80,0,23,2,3,7,3,2,5,No,,,,CAL,L4
100625,2015,45,Travel_Rarely,1193,Marketing,2,Bachelors,1,265,1,Male,64,2,3,Single,16802,20469,8,Y,No,22,3,4,80,1,21,1,2,7,3,4,3,No,,,,CAL,L4
100626,2015,43,Travel_Rarely,1284,Corporate Functions,6,Diploma,1,671,1,Female,85,3,1,Married,16535,5619,5,Y,No,15,3,2,80,1,23,2,2,7,5,4,4,No,,,,NYC,L4
100627,2015,31,Travel_Frequently,754,Corporate Functions,26,Masters,1,1967,1,Male,63,3,4,Married,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,4,3,1,3,Yes,2019,long hours,Voluntary,NYC,L2
100628,2015,56,Travel_Rarely,1369,Product,23,Doctorate,1,1373,4,Male,68,3,2,Married,13402,18235,4,Y,Yes,12,3,1,80,1,33,0,3,7,6,6,4,No,,,,TOR,L4
100629,2015,55,Travel_Rarely,267,Sales,13,Bachelors,1,1372,1,Male,85,4,3,Single,13695,9277,6,Y,Yes,17,2,3,80,0,24,2,2,7,3,2,3,Yes,2022,Misconduct,Involuntary,BOS,L4
100630,2015,42,Travel_Frequently,504,Delivery,8,Diploma,1,885,3,Female,51,3,2,Single,4500,4323,4,Y,No,14,3,1,80,1,7,2,1,3,1,2,2,Yes,2018,maternity leave - did not return,Voluntary,PHL,L1
100631,2015,46,Travel_Rarely,929,Corporate Functions,16,Diploma,1,1593,1,Male,60,2,2,Married,10401,5721,4,Y,No,12,3,1,80,0,15,3,2,3,2,1,2,Yes,2018,long hours,Voluntary,MKM,L3
100632,2015,50,Travel_Rarely,994,HR,5,Bachelors,1,1253,1,Male,63,3,2,Single,8553,21603,8,Y,No,18,4,2,80,0,10,2,2,3,3,3,3,Yes,2018,unhappy,Voluntary,TOR,L3
100633,2015,44,Travel_Rarely,1140,Corporate Functions,2,Diploma,1,1687,1,Male,49,3,1,Married,13123,7596,1,Y,No,12,3,3,80,1,24,4,3,7,5,2,3,No,,,,CAL,L4
100634,2015,44,Travel_Rarely,1069,Delivery,9,Diploma,1,1234,3,Female,95,3,3,Single,2916,10890,1,Y,Yes,11,4,3,80,0,6,3,3,3,2,1,1,Yes,2018,maternity leave - did not return,Voluntary,CAL,L1
100635,2015,28,Travel_Rarely,1077,Delivery,14,Doctorate,1,1043,1,Male,69,2,2,Single,4248,8468,2,Y,No,19,5,3,80,0,10,2,3,3,2,2,3,Yes,2018,reallocation out of the area,Voluntary,VAN,L1
100636,2015,46,Travel_Rarely,564,Delivery,1,Doctorate,1,202,2,Male,73,2,1,Married,10529,2485,1,Y,No,20,3,3,80,2,22,3,2,7,4,5,3,No,,,,PHL,L3
100637,2015,53,Travel_Rarely,374,Product,2,Diploma,1,1194,4,Male,56,1,3,Married,19166,6927,3,Y,No,14,3,3,80,1,22,4,3,7,3,4,4,No,,,,CAL,L5
100638,2015,26,Travel_Rarely,442,Product,16,Doctorate,1,587,2,Female,58,3,2,Divorced,2711,22844,0,Y,Yes,11,5,2,80,0,7,2,2,3,3,1,1,Yes,2018,maternity leave - did not return,Voluntary,TOR,L1
100639,2015,39,Travel_Rarely,520,Corporate Functions,12,Doctorate,1,1321,3,Female,84,2,1,Single,17075,17228,5,Y,No,13,3,3,80,1,21,4,3,7,3,5,2,No,,,,VAN,L4
100640,2015,37,Travel_Rarely,370,Corporate Functions,10,Diploma,1,1809,4,Male,58,3,1,Single,4213,4992,1,Y,No,15,5,2,80,0,10,4,1,4,2,1,3,Yes,2019,retiring,Voluntary,VAN,L2
100641,2015,27,Travel_Rarely,922,Corporate Functions,7,Bachelors,1,587,3,Male,46,2,3,Divorced,5617,8341,0,Y,No,13,4,2,80,0,9,0,3,4,3,3,2,Yes,2019,return to school,Voluntary,BOS,L2
100642,2015,36,Travel_Rarely,972,Corporate Functions,4,Diploma,1,1077,2,Female,49,1,3,Single,3005,17546,3,Y,Yes,13,5,2,80,1,10,1,2,3,3,2,1,Yes,2018,maternity leave - did not return,Voluntary,VAN,L1
100643,2015,52,Travel_Rarely,824,Corporate Functions,3,Diploma,1,1037,3,Male,79,2,1,Married,17990,21999,5,Y,No,12,4,3,80,0,24,2,2,4,1,2,2,Yes,2019,medical issues,Voluntary,TOR,L4
100644,2015,40,Travel_Rarely,1350,Marketing,3,Doctorate,1,592,2,Male,79,3,2,Married,18041,13022,0,Y,No,14,3,3,80,0,21,2,3,7,5,1,4,No,,,,TOR,L5
100645,2015,33,Non-Travel,962,Sales,10,Masters,1,1438,2,Male,71,2,3,Married,5098,22556,2,Y,No,16,3,2,80,1,8,2,2,3,2,1,1,Yes,2018,offered more money,Voluntary,MKM,L2
100646,2015,34,Travel_Rarely,399,Sales,23,Diploma,1,1787,2,Female,76,2,3,Married,5946,13296,1,Y,Yes,17,4,3,80,0,10,2,3,3,2,2,2,Yes,2018,maternity leave - did not return,Voluntary,VAN,L2
100647,2015,41,Non-Travel,256,Sales,10,Doctorate,1,1329,3,Male,40,1,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,7,1,4,4,No,,,,VAN,L2
100648,2015,34,Travel_Frequently,234,Corporate Functions,9,Bachelors,1,1807,4,Male,93,3,1,Married,5346,6208,4,Y,No,17,4,3,80,1,11,3,2,3,1,1,3,Yes,2018,unhappy,Voluntary,OTT,L2
100649,2015,42,Travel_Rarely,835,Product,5,Diploma,1,1484,3,Female,38,2,3,Single,16480,17373,1,Y,No,20,3,3,80,0,22,2,3,7,3,3,3,No,,,,MKM,L4
100650,2015,48,Travel_Rarely,652,Sales,8,Doctorate,1,410,3,Male,61,2,3,Single,9710,13225,2,Y,No,15,3,4,80,0,14,2,2,4,3,2,3,Yes,2019,medical issues,Voluntary,NYC,L3
100651,2015,47,Travel_Frequently,203,HR,8,Doctorate,1,919,1,Male,70,3,2,Single,11474,9420,3,Y,Yes,17,3,3,80,0,15,3,2,5,3,2,3,Yes,2020,offered more money,Voluntary,VAN,L2
100652,2015,40,Travel_Rarely,974,Sales,3,Masters,1,280,3,Male,46,3,3,Married,18964,6517,1,Y,No,14,3,2,80,0,21,2,3,7,3,3,3,No,,,,CAL,L4
100653,2015,31,Travel_Rarely,474,Corporate Functions,2,Doctorate,1,698,3,Male,66,2,3,Single,2544,5094,1,Y,Yes,12,3,3,80,0,9,2,2,4,3,2,3,Yes,2019,return to school,Voluntary,CAL,L1
100654,2015,38,Travel_Rarely,408,Delivery,2,Masters,1,722,3,Female,80,2,3,Married,4569,20981,1,Y,No,11,3,1,80,0,19,3,3,7,3,4,4,No,,,,VAN,L2
100655,2015,43,Travel_Rarely,1290,Product,1,Masters,1,1084,2,Male,86,2,1,Married,10466,2647,8,Y,Yes,13,2,3,80,1,23,1,3,7,3,2,3,Yes,2022,Misconduct,Involuntary,NYC,L3
100656,2015,36,Travel_Rarely,1063,Corporate Functions,12,Masters,1,36,1,Male,75,1,1,Married,3623,4472,1,Y,Yes,20,5,2,80,0,8,4,3,3,1,2,2,Yes,2018,retiring,Voluntary,NYC,L1
100657,2015,46,Travel_Rarely,1319,Corporate Functions,3,Diploma,1,1863,1,Female,45,4,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,7,6,1,3,No,,,,CAL,L4
100658,2015,33,Travel_Rarely,565,Delivery,5,Masters,1,327,1,Female,44,3,1,Single,2628,21693,6,Y,Yes,17,5,1,80,0,11,2,3,3,3,1,3,Yes,2018,maternity leave - did not return,Voluntary,BOS,L1
100659,2015,44,Travel_Rarely,621,Corporate Functions,15,Doctorate,1,1295,1,Female,73,3,4,Married,7978,14075,1,Y,No,11,5,4,80,1,10,2,3,4,3,1,2,Yes,2019,maternity leave - did not return,Voluntary,TOR,L3
100660,2015,34,Travel_Rarely,898,Product,12,Bachelors,1,1627,3,Female,36,3,3,Divorced,4567,10456,2,Y,No,23,3,1,80,0,12,2,3,4,3,2,3,Yes,2019,maternity leave - did not return,Voluntary,PHL,L2
100661,2015,44,Travel_Rarely,273,Marketing,21,Diploma,1,1764,4,Female,64,2,1,Single,8788,10869,3,Y,Yes,21,5,3,80,1,12,2,3,4,3,2,3,Yes,2019,maternity leave - did not return,Voluntary,NYC,L2
100662,2015,32,Travel_Frequently,1009,Marketing,5,Bachelors,1,1246,3,Female,50,3,1,Single,2430,8304,1,Y,Yes,12,3,1,80,0,7,1,3,3,2,2,2,Yes,2018,maternity leave - did not return,Voluntary,PHL,L1
100663,2015,40,Travel_Rarely,704,HR,11,Bachelors,1,1347,3,Male,68,2,1,Single,16994,17048,3,Y,No,13,3,3,80,1,21,4,3,7,3,4,2,No,,,,VAN,L4
100664,2015,51,Travel_Frequently,1017,Marketing,5,Diploma,1,1300,1,Male,64,3,2,Married,8481,21569,8,Y,No,18,3,2,80,0,10,2,2,3,3,3,3,Yes,2018,unhappy,Voluntary,CAL,L3
100665,2015,40,Travel_Rarely,1137,Corporate Functions,1,Masters,1,1892,1,Male,98,3,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,7,3,4,6,No,,,,MKM,L4
100666,2015,48,Travel_Rarely,1114,Corporate Functions,8,Diploma,1,1147,2,Male,71,1,3,Married,12090,24528,5,Y,No,12,3,3,80,0,22,2,1,6,2,3,3,Yes,2021,retiring,Voluntary,PHL,L3
100667,2015,40,Travel_Rarely,1397,Corporate Functions,2,Doctorate,1,557,3,Male,79,2,2,Single,18039,13021,0,Y,No,13,3,3,80,0,21,2,2,7,5,1,4,No,,,,VAN,L4
100668,2015,44,Travel_Rarely,510,Product,5,Diploma,1,54,1,Female,41,2,3,Married,10335,2309,2,Y,No,13,3,3,80,1,23,4,2,7,3,2,5,No,,,,BOS,L3
100669,2015,28,Travel_Rarely,660,Sales,1,Bachelors,1,722,1,Male,66,1,2,Married,2212,3857,6,Y,Yes,13,5,3,80,0,10,4,3,3,3,1,3,Yes,2018,reallocation out of the area,Voluntary,OTT,L1
100670,2015,31,Travel_Rarely,623,Sales,9,Doctorate,1,1434,3,Male,37,2,3,Single,4183,3914,1,Y,No,14,5,1,80,0,8,2,1,3,2,3,3,Yes,2018,return to school,Voluntary,OTT,L1
100671,2015,46,Travel_Rarely,654,Product,3,Diploma,1,304,2,Female,93,2,1,Married,10463,2289,2,Y,No,22,3,3,80,2,23,2,3,7,4,4,3,No,,,,CAL,L3
100672,2015,44,Travel_Rarely,496,Product,17,Doctorate,1,1619,2,Male,41,2,1,Divorced,10755,15917,4,Y,No,12,3,2,80,0,18,2,2,3,1,2,1,Yes,2018,long hours,Voluntary,MKM,L3
100673,2015,31,Travel_Rarely,700,Corporate Functions,2,Doctorate,1,1501,2,Male,60,2,1,Married,10333,4882,0,Y,No,11,5,3,80,0,11,3,2,4,3,3,3,Yes,2019,return to school,Voluntary,MKM,L2
100674,2015,48,Travel_Rarely,239,HR,8,Doctorate,1,886,4,Male,51,3,3,Divorced,13657,10118,7,Y,Yes,11,3,3,80,1,27,2,2,7,1,3,4,No,,,,MKM,L4
100675,2015,41,Travel_Rarely,361,Marketing,2,Doctorate,1,401,3,Female,85,2,2,Married,16165,15734,1,Y,No,17,3,2,80,0,23,2,2,7,4,1,2,No,,,,OTT,L4
100676,2015,35,Travel_Rarely,756,Corporate Functions,13,Bachelors,1,908,3,Female,40,3,1,Single,2768,8479,1,Y,Yes,15,4,2,80,0,13,1,3,5,4,4,4,Yes,2020,unhappy,Voluntary,BOS,L1
100677,2015,49,Travel_Rarely,522,Product,2,Bachelors,1,967,4,Male,53,1,3,Married,19134,6824,2,Y,No,14,3,3,80,1,22,3,3,7,3,4,4,No,,,,TOR,L5
100678,2015,40,Travel_Rarely,1248,HR,12,Doctorate,1,1147,3,Male,51,1,3,Divorced,19643,17709,1,Y,No,14,3,1,80,0,21,2,3,7,3,2,3,No,,,,VAN,L5
100679,2015,42,Travel_Rarely,924,Product,6,Bachelors,1,1415,1,Male,73,2,3,Married,4082,19976,1,Y,Yes,14,3,1,80,0,19,3,1,7,3,1,3,No,,,,PHL,L2
100680,2015,33,Travel_Frequently,415,Sales,19,Bachelors,1,1380,3,Male,93,3,2,Married,6456,21115,1,Y,No,15,5,3,80,1,10,2,2,4,1,3,3,Yes,2019,reallocation out of the area,Voluntary,BOS,L2
